Epoch: 16_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.5038596, 0.0, 0.0, 0.023711517, 0.0181726, 0.037705828, 0.047312584]
Epoch: 16_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.39583007, 0.0, 0.0, 0.018090151, 0.014771109, 0.032549836, 0.03466761]
Epoch: 16_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.2530833, 0.0, 0.0, 0.011839569, 0.008569382, 0.02708884, 0.021904955]
Epoch: 17_100, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.44724447, 0.0, 0.0, 0.024257319, 0.01357219, 0.038820192, 0.03012918]
Epoch: 17_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.38035238, 0.0, 0.0, 0.015713442, 0.016986366, 0.018781787, 0.034572512]
Epoch: 17_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [2.4374108, 1.0, 1.0, 0.017338693, 0.019826815, 0.030035198, 0.03572034]
Epoch: 17_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.61944216, 0.0, 0.0, 0.029335711, 0.023751862, 0.042260576, 0.04630584]
Epoch: 17_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.46084636, 0.0, 0.0, 0.02073786, 0.019219544, 0.028947346, 0.032324977]
Epoch: 17_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.37260598, 0.0, 0.0, 0.014007617, 0.016690928, 0.026257249, 0.03936329]
Epoch: 17_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.38934508, 0.0, 0.0, 0.024578402, 0.0090740435, 0.03287417, 0.019946458]
Epoch: 17_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.33015114, 0.0, 0.0, 0.016918905, 0.011285031, 0.028462648, 0.019649154]
Epoch: 17_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.46814284, 0.0, 0.0, 0.023707964, 0.017180808, 0.02235888, 0.03689625]
Epoch: 18_100, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.34251553, 0.0, 0.0, 0.020295858, 0.008252732, 0.035005476, 0.02202412]
Epoch: 18_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.3238999, 0.0, 0.0, 0.016302003, 0.01075224, 0.030638397, 0.022719068]
Epoch: 18_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.43740603, 0.0, 0.0, 0.027711442, 0.009960285, 0.040338553, 0.02035021]
Epoch: 18_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.43397787, 0.0, 0.0, 0.019373344, 0.017578334, 0.029498465, 0.034962617]
Epoch: 18_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.38081673, 0.0, 0.0, 0.019801952, 0.012471143, 0.035143986, 0.022941794]
Epoch: 18_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [2.2763798, 1.0, 1.0, 0.009095985, 0.013928885, 0.018193748, 0.02793733]
